sample_id,bin_key,cycle_bin,bfs_bin,choice_bin,endpoint_bin,target_status,target_quota,target_count_final,quota_scope_member_handdraw,quota_scope_member_exploration,is_critical_long_bin,bfs_len,rect_room_compressed_cycle_rank,rect_room_macro_choice_count,rect_room_macro_endpoint_count,free_ratio,reachable_free_ratio,origin_generator,origin_seed_id,route_id,from_sfg,from_rbr,accepted_as_commit,lineage_id,grid_hash,grid_start_goal_hash,start_r,start_c,goal_r,goal_c,ascii_grid,json_grid,visualization_path
item_000080_trial_000088_02_spb,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,3,5,0.515625,1.0,sfg_generator,seed000080_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed000080_sfg_generator,db2fbcc41d0afc15,ba9700d8e3798d3f,7,0,2,4,"###.....
##..#.#.
#..#G##.
...#....
.###.#..
...#.###
.#.#.###
S#.#####","[[1,1,1,0,0,0,0,0],[1,1,0,0,1,0,1,0],[1,0,0,1,0,1,1,0],[0,0,0,1,0,0,0,0],[0,1,1,1,0,1,0,0],[0,0,0,1,0,1,1,1],[0,1,0,1,0,1,1,1],[0,1,0,1,1,1,1,1]]",
item_000096_trial_000096_01_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,28,0,3,5,0.5625,1.0,sfg_generator,seed000096_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000096_sfg_generator,65569a4fb189832e,cc38e5bcd3dec3ce,7,3,7,5,"...##..#
.#.#....
.#...##.
..##.#..
#..##...
##..###.
###..#..
###S#G.#","[[0,0,0,1,1,0,0,1],[0,1,0,1,0,0,0,0],[0,1,0,0,0,1,1,0],[0,0,1,1,0,1,0,0],[1,0,0,1,1,0,0,0],[1,1,0,0,1,1,1,0],[1,1,1,0,0,1,0,0],[1,1,1,0,1,0,0,1]]",
item_000096_trial_000096_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,28,0,4,6,0.578125,1.0,sfg_generator,seed000096_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000096_sfg_generator,c4eca0354dc1a727,b26aa2e2ad6f13cd,7,3,7,5,"....#..#
.#.#....
.#...##.
..##.#..
#..##...
##..###.
###..#..
###S#G.#","[[0,0,0,0,1,0,0,1],[0,1,0,1,0,0,0,0],[0,1,0,0,0,1,1,0],[0,0,1,1,0,1,0,0],[1,0,0,1,1,0,0,0],[1,1,0,0,1,1,1,0],[1,1,1,0,0,1,0,0],[1,1,1,0,1,0,0,1]]",
item_000099_trial_000102_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,29,0,3,5,0.59375,1.0,sfg_generator,seed000099_sfg_generator,generic_single_loop_medium,True,True,True,seed000099_sfg_generator,fd4c938d5a08476a,d935985154f095c4,6,7,7,1,"...#...#
.#...#..
##.###..
#..##..#
..##..##
.#...###
..#.#.#S
#G#.....","[[0,0,0,1,0,0,0,1],[0,1,0,0,0,1,0,0],[1,1,0,1,1,1,0,0],[1,0,0,1,1,0,0,1],[0,0,1,1,0,0,1,1],[0,1,0,0,0,1,1,1],[0,0,1,0,1,0,1,0],[1,0,1,0,0,0,0,0]]",
item_000100_trial_000100_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,3,5,0.40625,1.0,sfg_generator,seed000100_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000100_sfg_generator,258e5ee8bf125ed9,7a93dc8e1adcafa8,0,0,1,4,"S.#....#
...#G#..
##..###.
###..#..
####..#.
#####...
######.#
########","[[0,0,1,0,0,0,0,1],[0,0,0,1,0,1,0,0],[1,1,0,0,1,1,1,0],[1,1,1,0,0,1,0,0],[1,1,1,1,0,0,1,0],[1,1,1,1,1,0,0,0],[1,1,1,1,1,1,0,1],[1,1,1,1,1,1,1,1]]",
item_000146_trial_000146_05_spb,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,23,0,4,6,0.734375,0.9787234042553191,random_wall_generator,seed000146_random_wall_generator,multi_loop_long_high_choice_high_endpoint,False,True,True,seed000146_random_wall_generator,b6d2ca671659affa,328681367c4edb32,2,5,1,7,".....#..
...#..#G
#.#..S#.
#..#.#..
....#...
...#.##.
#.......
.##..#..","[[0,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0],[1,0,1,0,0,0,1,0],[1,0,0,1,0,1,0,0],[0,0,0,0,1,0,0,0],[0,0,0,1,0,1,1,0],[1,0,0,0,0,0,0,0],[0,1,1,0,0,1,0,0]]",
item_000151_trial_000151_04_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,25,0,3,5,0.53125,1.0,sfg_generator,seed000151_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed000151_sfg_generator,2cd5bc57d14f75c2,fbc09e5f2482a84c,5,6,4,0,"#####...
####..#.
#.#..#..
#...#..#
G#.#..##
.#..#.S#
.#..#.##
...#..##","[[1,1,1,1,1,0,0,0],[1,1,1,1,0,0,1,0],[1,0,1,0,0,1,0,0],[1,0,0,0,1,0,0,1],[0,1,0,1,0,0,1,1],[0,1,0,0,1,0,0,1],[0,1,0,0,1,0,1,1],[0,0,0,1,0,0,1,1]]",
item_000165_trial_000165_00_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.53125,1.0,sfg_generator,seed000165_sfg_generator,generic_single_loop_medium,True,True,True,seed000165_sfg_generator,a2a19dfe9332a475,6bbd0fcb02b40971,1,7,7,7,"....####
..#..#.S
.###...#
..#..###
...#####
.###.###
.....###
#..#...G","[[0,0,0,0,1,1,1,1],[0,0,1,0,0,1,0,0],[0,1,1,1,0,0,0,1],[0,0,1,0,0,1,1,1],[0,0,0,1,1,1,1,1],[0,1,1,1,0,1,1,1],[0,0,0,0,0,1,1,1],[1,0,0,1,0,0,0,0]]",
item_000165_trial_000165_01_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,4,6,0.5625,1.0,sfg_generator,seed000165_sfg_generator,generic_single_loop_medium,True,True,True,seed000165_sfg_generator,056cf9a2dccc37be,9d541db0b4925d00,1,7,7,7,"....####
..#..#.S
.###...#
..#..###
...#####
.###.#.#
.....#.#
#..#...G","[[0,0,0,0,1,1,1,1],[0,0,1,0,0,1,0,0],[0,1,1,1,0,0,0,1],[0,0,1,0,0,1,1,1],[0,0,0,1,1,1,1,1],[0,1,1,1,0,1,0,1],[0,0,0,0,0,1,0,1],[1,0,0,1,0,0,0,0]]",
item_000168_trial_000168_01_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,3,5,0.453125,0.9655172413793104,sfg_generator,seed000168_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed000168_sfg_generator,bd46362111a131a6,54056749e8e1d0a7,5,0,3,7,"#.######
####...#
.....#..
##.####G
#...####
S##..###
...#..##
.#....##","[[1,0,1,1,1,1,1,1],[1,1,1,1,0,0,0,1],[0,0,0,0,0,1,0,0],[1,1,0,1,1,1,1,0],[1,0,0,0,1,1,1,1],[0,1,1,0,0,1,1,1],[0,0,0,1,0,0,1,1],[0,1,0,0,0,0,1,1]]",
item_000168_trial_000168_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,4,6,0.46875,0.9666666666666667,sfg_generator,seed000168_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed000168_sfg_generator,3e992d779ba01adb,bdb3910e66c16a56,5,0,3,7,"#.###.##
####...#
.....#..
##.####G
#...####
S##..###
...#..##
.#....##","[[1,0,1,1,1,0,1,1],[1,1,1,1,0,0,0,1],[0,0,0,0,0,1,0,0],[1,1,0,1,1,1,1,0],[1,0,0,0,1,1,1,1],[0,1,1,0,0,1,1,1],[0,0,0,1,0,0,1,1],[0,1,0,0,0,0,1,1]]",
item_000171_trial_000190_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,22,0,3,5,0.53125,1.0,sfg_generator,seed000171_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000171_sfg_generator,ea6740bf325033f7,975ee7a7bb91202c,6,7,2,5,"...#..##
.#...###
..##.G##
#..###.#
##...#.#
###.#..#
##....#S
##......","[[0,0,0,1,0,0,1,1],[0,1,0,0,0,1,1,1],[0,0,1,1,0,0,1,1],[1,0,0,1,1,1,0,1],[1,1,0,0,0,1,0,1],[1,1,1,0,1,0,0,1],[1,1,0,0,0,0,1,0],[1,1,0,0,0,0,0,0]]",
item_000171_trial_000220_03_spb,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,22,0,3,5,0.515625,1.0,sfg_generator,seed000171_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000171_sfg_generator,c9c64ccd5fd0d122,443555833825715b,6,7,2,5,"...#..##
.#...###
..##.G##
#..###.#
##...#.#
###.#..#
##..#.#S
##......","[[0,0,0,1,0,0,1,1],[0,1,0,0,0,1,1,1],[0,0,1,1,0,0,1,1],[1,0,0,1,1,1,0,1],[1,1,0,0,0,1,0,1],[1,1,1,0,1,0,0,1],[1,1,0,0,1,0,1,0],[1,1,0,0,0,0,0,0]]",
item_000174_trial_000174_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,26,0,3,5,0.578125,1.0,sfg_generator,seed000174_sfg_generator,generic_multi_loop_short,True,True,True,seed000174_sfg_generator,0207f80f429699d6,5f916743496cc8dc,0,2,0,4,"..S#G.#.
#.#.#...
....###.
...###..
...#...#
.###..##
..#..###
#...####","[[0,0,0,1,0,0,1,0],[1,0,1,0,1,0,0,0],[0,0,0,0,1,1,1,0],[0,0,0,1,1,1,0,0],[0,0,0,1,0,0,0,1],[0,1,1,1,0,0,1,1],[0,0,1,0,0,1,1,1],[1,0,0,0,1,1,1,1]]",
item_000191_trial_000191_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,23,0,3,5,0.578125,1.0,sfg_generator,seed000191_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000191_sfg_generator,8b77d1893533601e,7f19d73e25cf5d82,3,2,7,7,"##......
#..#.##.
..#....#
.#S.##..
..#...##
#..#####
##..#..#
###....G","[[1,1,0,0,0,0,0,0],[1,0,0,1,0,1,1,0],[0,0,1,0,0,0,0,1],[0,1,0,0,1,1,0,0],[0,0,1,0,0,0,1,1],[1,0,0,1,1,1,1,1],[1,1,0,0,1,0,0,1],[1,1,1,0,0,0,0,0]]",
item_000197_trial_000197_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,23,0,3,5,0.671875,1.0,dfs_tree_generator,seed000197_dfs_tree_generator,tree_long_high_choice_high_endpoint,False,True,True,seed000197_dfs_tree_generator,113b9da35eaa784a,3cb559816e0ec0cf,2,0,6,1,".....#..
.#......
S#.##.##
#.##....
..#####.
..###...
.G###...
........","[[0,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0],[0,1,0,1,1,0,1,1],[1,0,1,1,0,0,0,0],[0,0,1,1,1,1,1,0],[0,0,1,1,1,0,0,0],[0,0,1,1,1,0,0,0],[0,0,0,0,0,0,0,0]]",
item_000230_trial_000230_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.4375,1.0,sfg_generator,seed000230_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000230_sfg_generator,863828b5524a0f24,7a81fce61f8c06f8,7,7,0,0,"G.#.####
#...####
###..###
##..####
#..#.###
..#...##
.#..#..#
...###.S","[[0,0,1,0,1,1,1,1],[1,0,0,0,1,1,1,1],[1,1,1,0,0,1,1,1],[1,1,0,0,1,1,1,1],[1,0,0,1,0,1,1,1],[0,0,1,0,0,0,1,1],[0,1,0,0,1,0,0,1],[0,0,0,1,1,1,0,0]]",
item_000230_trial_000230_04_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,4,6,0.484375,1.0,sfg_generator,seed000230_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000230_sfg_generator,a225a20dd351cbf9,cbdf8dce261e534a,7,7,0,0,"G.#.####
#...####
..#..###
.#..####
#..#.###
..#...##
.#..#..#
...###.S","[[0,0,1,0,1,1,1,1],[1,0,0,0,1,1,1,1],[0,0,1,0,0,1,1,1],[0,1,0,0,1,1,1,1],[1,0,0,1,0,1,1,1],[0,0,1,0,0,0,1,1],[0,1,0,0,1,0,0,1],[0,0,0,1,1,1,0,0]]",
item_000244_trial_000244_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,28,0,3,5,0.5625,0.9722222222222222,sfg_generator,seed000244_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed000244_sfg_generator,7e4cb0fdc8d929d9,7f3389c272c381a2,1,0,3,0,"...#...#
S#...#..
###.###.
G##.###.
..##.#..
#..##..#
#...#.##
#.#.....","[[0,0,0,1,0,0,0,1],[0,1,0,0,0,1,0,0],[1,1,1,0,1,1,1,0],[0,1,1,0,1,1,1,0],[0,0,1,1,0,1,0,0],[1,0,0,1,1,0,0,1],[1,0,0,0,1,0,1,1],[1,0,1,0,0,0,0,0]]",
item_000259_trial_000259_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,26,0,3,5,0.578125,1.0,sfg_generator,seed000259_sfg_generator,multi_loop_long_high_choice_high_endpoint,True,True,True,seed000259_sfg_generator,b67f5d4c02967889,f37d795f0b67d9c8,3,2,3,0,"#.....##
..###..#
.##..#.#
G#S#....
#..####.
#....#..
###.#...
#.....##","[[1,0,0,0,0,0,1,1],[0,0,1,1,1,0,0,1],[0,1,1,0,0,1,0,1],[0,1,0,1,0,0,0,0],[1,0,0,1,1,1,1,0],[1,0,0,0,0,1,0,0],[1,1,1,0,1,0,0,0],[1,0,0,0,0,0,1,1]]",
item_000278_trial_000278_04_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.5,1.0,sfg_generator,seed000278_sfg_generator,generic_multi_loop_medium,True,True,True,seed000278_sfg_generator,e391963fe41a2781,076484d4d48b8270,7,5,6,6,".....###
..##..##
#..##..#
##...#..
###.#.#.
###...#.
####.#G.
##...S##","[[0,0,0,0,0,1,1,1],[0,0,1,1,0,0,1,1],[1,0,0,1,1,0,0,1],[1,1,0,0,0,1,0,0],[1,1,1,0,1,0,1,0],[1,1,1,0,0,0,1,0],[1,1,1,1,0,1,0,0],[1,1,0,0,0,0,1,1]]",
item_000291_trial_000291_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,22,0,3,5,0.453125,1.0,sfg_generator,seed000291_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000291_sfg_generator,f1d52bc3696cccf6,ecca7a2ae7e034c8,1,1,4,0,"##...###
#S.#..##
##.##..#
######..
G####.#.
..##....
#....#.#
#...####","[[1,1,0,0,0,1,1,1],[1,0,0,1,0,0,1,1],[1,1,0,1,1,0,0,1],[1,1,1,1,1,1,0,0],[0,1,1,1,1,0,1,0],[0,0,1,1,0,0,0,0],[1,0,0,0,0,1,0,1],[1,0,0,0,1,1,1,1]]",
item_000312_trial_000315_00_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.515625,1.0,sfg_generator,seed000312_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000312_sfg_generator,cea8305a87e9705d,3297405736dd1cbd,1,5,0,0,"G....###
#.###S##
...#...#
.#..##..
..#####.
#..####.
#...##..
###....#","[[0,0,0,0,0,1,1,1],[1,0,1,1,1,0,1,1],[0,0,0,1,0,0,0,1],[0,1,0,0,1,1,0,0],[0,0,1,1,1,1,1,0],[1,0,0,1,1,1,1,0],[1,0,0,0,1,1,0,0],[1,1,1,0,0,0,0,1]]",
item_000316_trial_000316_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,28,0,3,5,0.5625,1.0,sfg_generator,seed000316_sfg_generator,generic_single_loop_medium,True,True,True,seed000316_sfg_generator,b04bed923673827f,301db38421cad2a6,7,3,7,7,"#.......
####.#.#
###..#..
##..##..
#..#...#
..#..###
.###...#
...S##.G","[[1,0,0,0,0,0,0,0],[1,1,1,1,0,1,0,1],[1,1,1,0,0,1,0,0],[1,1,0,0,1,1,0,0],[1,0,0,1,0,0,0,1],[0,0,1,0,0,1,1,1],[0,1,1,1,0,0,0,1],[0,0,0,0,1,1,0,0]]",
item_000336_trial_000336_04_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,23,0,3,5,0.453125,1.0,sfg_generator,seed000336_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed000336_sfg_generator,17c976e50f52af6e,47a80980a73342fa,3,5,7,4,"###.....
.#..#.#.
...###..
.####S.#
..####.#
...###.#
##..####
###.G###","[[1,1,1,0,0,0,0,0],[0,1,0,0,1,0,1,0],[0,0,0,1,1,1,0,0],[0,1,1,1,1,0,0,1],[0,0,1,1,1,1,0,1],[0,0,0,1,1,1,0,1],[1,1,0,0,1,1,1,1],[1,1,1,0,0,1,1,1]]",
item_000342_trial_000342_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.484375,1.0,sfg_generator,seed000342_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000342_sfg_generator,11463275b354263e,54fd475d54b1b3c8,0,4,3,5,"#.#.S#.#
....##.#
.##.##.#
..#.#G.#
#..###..
##..###.
###..#..
####...#","[[1,0,1,0,0,1,0,1],[0,0,0,0,1,1,0,1],[0,1,1,0,1,1,0,1],[0,0,1,0,1,0,0,1],[1,0,0,1,1,1,0,0],[1,1,0,0,1,1,1,0],[1,1,1,0,0,1,0,0],[1,1,1,1,0,0,0,1]]",
item_000347_trial_000347_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,3,5,0.53125,1.0,sfg_generator,seed000347_sfg_generator,tree_long_mid_choice_high_endpoint,True,True,True,seed000347_sfg_generator,8cffe16db1bc5428,e583301ebd28d11f,5,5,7,0,"####....
##......
.#..###.
...###..
.##.....
..###S##
#.######
G....###","[[1,1,1,1,0,0,0,0],[1,1,0,0,0,0,0,0],[0,1,0,0,1,1,1,0],[0,0,0,1,1,1,0,0],[0,1,1,0,0,0,0,0],[0,0,1,1,1,0,1,1],[1,0,1,1,1,1,1,1],[0,0,0,0,0,1,1,1]]",
item_000351_trial_000351_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,3,5,0.5,1.0,sfg_generator,seed000351_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed000351_sfg_generator,13d419552389dc1f,e059578619407f7e,0,4,4,5,"#...S###
###.####
#....###
#..#####
..#.#G.#
..#.##..
..#.###.
#.......","[[1,0,0,0,0,1,1,1],[1,1,1,0,1,1,1,1],[1,0,0,0,0,1,1,1],[1,0,0,1,1,1,1,1],[0,0,1,0,1,0,0,1],[0,0,1,0,1,1,0,0],[0,0,1,0,1,1,1,0],[1,0,0,0,0,0,0,0]]",
item_000352_trial_000352_01_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.5,1.0,sfg_generator,seed000352_sfg_generator,generic_multi_loop_medium,True,True,True,seed000352_sfg_generator,8380c54464ad9957,8beae20813861d56,3,0,6,1,"##......
#..#..#.
..#..#..
S####..#
###...##
####.###
#G#....#
#...####","[[1,1,0,0,0,0,0,0],[1,0,0,1,0,0,1,0],[0,0,1,0,0,1,0,0],[0,1,1,1,1,0,0,1],[1,1,1,0,0,0,1,1],[1,1,1,1,0,1,1,1],[1,0,1,0,0,0,0,1],[1,0,0,0,1,1,1,1]]",
item_000352_trial_000352_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,4,6,0.515625,1.0,sfg_generator,seed000352_sfg_generator,generic_multi_loop_medium,True,True,True,seed000352_sfg_generator,aff15e612a3ad811,d404c8a68ca7c48c,3,0,6,1,"##......
#..#..#.
..#..#..
S####..#
###...##
####.###
#G#....#
....####","[[1,1,0,0,0,0,0,0],[1,0,0,1,0,0,1,0],[0,0,1,0,0,1,0,0],[0,1,1,1,1,0,0,1],[1,1,1,0,0,0,1,1],[1,1,1,1,0,1,1,1],[1,0,1,0,0,0,0,1],[0,0,0,0,1,1,1,1]]",
item_000363_trial_000363_04_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,25,0,3,5,0.5,0.96875,sfg_generator,seed000363_sfg_generator,generic_single_loop_medium,True,True,True,seed000363_sfg_generator,1e75c1d3e348a69e,b64bb8fef384181c,6,2,7,0,"####...#
###..#..
##..###.
...##.#.
..##....
.##..#.#
.#S.##.#
G##.#.##","[[1,1,1,1,0,0,0,1],[1,1,1,0,0,1,0,0],[1,1,0,0,1,1,1,0],[0,0,0,1,1,0,1,0],[0,0,1,1,0,0,0,0],[0,1,1,0,0,1,0,1],[0,1,0,0,1,1,0,1],[0,1,1,0,1,0,1,1]]",
item_000364_trial_000364_05_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,22,0,3,5,0.5,1.0,sfg_generator,seed000364_sfg_generator,single_loop_long_high_choice_high_endpoint,True,True,True,seed000364_sfg_generator,3c5551d1a0afebce,36e47ae16d86fcd0,1,0,0,3,"###G.#..
S.##..#.
#.###...
....##.#
##..#...
###..##.
####....
#####..#","[[1,1,1,0,0,1,0,0],[0,0,1,1,0,0,1,0],[1,0,1,1,1,0,0,0],[0,0,0,0,1,1,0,1],[1,1,0,0,1,0,0,0],[1,1,1,0,0,1,1,0],[1,1,1,1,0,0,0,0],[1,1,1,1,1,0,0,1]]",
item_000369_trial_000369_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,26,0,3,5,0.53125,1.0,sfg_generator,seed000369_sfg_generator,generic_multi_loop_medium,True,True,True,seed000369_sfg_generator,6aa8e36b5092577e,0a48dfd065a900a5,5,7,3,7,"####...#
##...#..
#..#.##.
..##.##G
.#..####
...###.S
.#..#..#
..#...##","[[1,1,1,1,0,0,0,1],[1,1,0,0,0,1,0,0],[1,0,0,1,0,1,1,0],[0,0,1,1,0,1,1,0],[0,1,0,0,1,1,1,1],[0,0,0,1,1,1,0,0],[0,1,0,0,1,0,0,1],[0,0,1,0,0,0,1,1]]",
item_000398_trial_000398_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.5625,1.0,sfg_generator,seed000398_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000398_sfg_generator,40072d7dd6e8a3e7,3355ca60e3ab8f19,4,1,5,0,"####....
###..#..
###.#...
##...#..
#S.##..#
G##....#
..#..#.#
#...#..#","[[1,1,1,1,0,0,0,0],[1,1,1,0,0,1,0,0],[1,1,1,0,1,0,0,0],[1,1,0,0,0,1,0,0],[1,0,0,1,1,0,0,1],[0,1,1,0,0,0,0,1],[0,0,1,0,0,1,0,1],[1,0,0,0,1,0,0,1]]",
item_000405_trial_000549_01_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,21,0,3,5,0.53125,1.0,sfg_generator,seed000405_sfg_generator,generic_multi_loop_long,True,True,True,seed000405_sfg_generator,89c374ef9eba6912,fd9f756f600fa01c,0,0,7,0,"S.######
#.....##
..#.####
###..###
...#..##
##.##...
....##..
G.#.....","[[0,0,1,1,1,1,1,1],[1,0,0,0,0,0,1,1],[0,0,1,0,1,1,1,1],[1,1,1,0,0,1,1,1],[0,0,0,1,0,0,1,1],[1,1,0,1,1,0,0,0],[0,0,0,0,1,1,0,0],[0,0,1,0,0,0,0,0]]",
item_000407_trial_000407_03_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.5,1.0,sfg_generator,seed000407_sfg_generator,generic_single_loop_medium,True,True,True,seed000407_sfg_generator,0841751b0a60979a,0b20806cc144fffb,0,1,1,0,"#S..###.
G##..##.
..##..#.
#.###...
#.#####.
#..##...
##....#.
####.#..","[[1,0,0,0,1,1,1,0],[0,1,1,0,0,1,1,0],[0,0,1,1,0,0,1,0],[1,0,1,1,1,0,0,0],[1,0,1,1,1,1,1,0],[1,0,0,1,1,0,0,0],[1,1,0,0,0,0,1,0],[1,1,1,1,0,1,0,0]]",
item_000414_trial_000414_05_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,24,0,3,5,0.546875,1.0,sfg_generator,seed000414_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000414_sfg_generator,97e6f9abba99a760,24b0fd8523f0e49a,0,6,0,4,"..##G#S.
.##..#..
.#..###.
...####.
.#.###..
..#.#..#
#.....##
##...###","[[0,0,1,1,0,1,0,0],[0,1,1,0,0,1,0,0],[0,1,0,0,1,1,1,0],[0,0,0,1,1,1,1,0],[0,1,0,1,1,1,0,0],[0,0,1,0,1,0,0,1],[1,0,0,0,0,0,1,1],[1,1,0,0,0,1,1,1]]",
item_000421_trial_000421_02_pure_tbi,tree|long|mid_choice|mid_endpoint,tree,long,mid_choice,mid_endpoint,handdraw_observed,149,149,True,False,False,28,0,3,5,0.609375,1.0,sfg_generator,seed000421_sfg_generator,tree_long_high_choice_high_endpoint,True,True,True,seed000421_sfg_generator,08518a8d7468eae1,9998f3707c9440d8,2,4,7,1,"###...##
##..#..#
#..#S#..
..#...#.
....##..
.#..#...
####..#.
#G...#..","[[1,1,1,0,0,0,1,1],[1,1,0,0,1,0,0,1],[1,0,0,1,0,1,0,0],[0,0,1,0,0,0,1,0],[0,0,0,0,1,1,0,0],[0,1,0,0,1,0,0,0],[1,1,1,1,0,0,1,0],[1,0,0,0,0,1,0,0]]",
